Dome C,Carbon Dioxide,1910,298.11
Dome C,Carbon Dioxide,1909,297.87
Dome C,Carbon Dioxide,1908,301.50
Dome C,Carbon Dioxide,1905,299.63
Dome C,Carbon Dioxide,1905,297.33
Dome C,Carbon Dioxide,1905,299.02
Dome C,Carbon Dioxide,1903,295.99
Dome C,Carbon Dioxide,1901,295.61
Dome C,Carbon Dioxide,1900,294.22
Dome C,Carbon Dioxide,1898,297.05
Dome C,Carbon Dioxide,1898,295.28
Dome C,Carbon Dioxide,1893,293.81
Dome C,Carbon Dioxide,1893,293.17
Dome C,Carbon Dioxide,1893,295.32
Dome C,Carbon Dioxide,1892,294.86
Dome C,Carbon Dioxide,1892,295.17
Dome C,Carbon Dioxide,1889,290.92
Dome C,Carbon Dioxide,1889,292.34
Dome C,Carbon Dioxide,1887,294.34
Dome C,Carbon Dioxide,1885,288.12
Dome C,Carbon Dioxide,1884,289.23
Dome C,Carbon Dioxide,1883,289.76
Dome C,Carbon Dioxide,1882,292.46
Dome C,Carbon Dioxide,1879,287.77
Dome C,Carbon Dioxide,1876,289.33
Dome C,Carbon Dioxide,1873,291.56
Dome C,Carbon Dioxide,1872,286.66
Dome C,Carbon Dioxide,1870,286.33
Dome C,Carbon Dioxide,1869,287.99
Dome C,Carbon Dioxide,1868,289.54
Dome C,Carbon Dioxide,1867,287.99
Dome C,Carbon Dioxide,1866,285.05
Dome C,Carbon Dioxide,1864,286.65
Dome C,Carbon Dioxide,1862,285.35
Dome C,Carbon Dioxide,1861,287.17
Dome C,Carbon Dioxide,1858,286.63
Dome C,Carbon Dioxide,1856,283.16
Dome C,Carbon Dioxide,1854,285.57
Dome C,Carbon Dioxide,1853,288.05
Dome C,Carbon Dioxide,1851,285.47
Dome C,Carbon Dioxide,1850,288.79
Dome C,Carbon Dioxide,1850,284.00
Dome C,Carbon Dioxide,1847,286.84
Dome C,Carbon Dioxide,1845,283.62
Dome C,Carbon Dioxide,1844,283.18
Dome C,Carbon Dioxide,1844,283.53
Dome C,Carbon Dioxide,1843,281.58
Dome C,Carbon Dioxide,1840,283.65
Dome C,Carbon Dioxide,1836,284.15
Dome C,Carbon Dioxide,1833,283.82
Dome C,Carbon Dioxide,1832,285.09
Dome C,Carbon Dioxide,1826,285.91
Dome C,Carbon Dioxide,1824,281.36
Dome C,Carbon Dioxide,1813,284.43
Dome C,Carbon Dioxide,1799,282.80
Dome C,Carbon Dioxide,1796,280.40
Dome C,Carbon Dioxide,1795,282.30
Dome C,Carbon Dioxide,1794,281.62
Dome C,Carbon Dioxide,1780,273.07
Dome C,Carbon Dioxide,1779,280.24
Dome C,Carbon Dioxide,1773,277.86
Dome C,Carbon Dioxide,1763,276.40
Dome C,Carbon Dioxide,1762,277.16
Dome C,Carbon Dioxide,1752,278.00
Dome C,Carbon Dioxide,1751,276.46
Dome C,Carbon Dioxide,1749,277.60
Dome C,Carbon Dioxide,1741,276.81
Dome C,Carbon Dioxide,1733,278.31
Dome C,Carbon Dioxide,1723,277.01
Dome C,Carbon Dioxide,1722,278.27
Dome C,Carbon Dioxide,1694,277.36
Dome C,Carbon Dioxide,1689,276.32
Dome C,Carbon Dioxide,1681,276.66
Dome C,Carbon Dioxide,1649,278.02
Dome C,Carbon Dioxide,1639,276.69
Dome C,Carbon Dioxide,1628,273.78
Dome C,Carbon Dioxide,1609,271.11
Dome C,Carbon Dioxide,1603,275.07
Dome C,Carbon Dioxide,1590,279.36
Dome C,Carbon Dioxide,1588,281.11
Dome C,Carbon Dioxide,1573,282.57
Dome C,Carbon Dioxide,1559,281.83
Dome C,Carbon Dioxide,1549,283.53
Dome C,Carbon Dioxide,1529,283.95
Dome C,Carbon Dioxide,1501,283.12
Dome C,Carbon Dioxide,1469,280.31
Dome C,Carbon Dioxide,1449,282.23
Dome C,Carbon Dioxide,1428,279.73
Dome C,Carbon Dioxide,1410,279.70
Dome C,Carbon Dioxide,1390,280.91
Dome C,Carbon Dioxide,1348,278.36
Dome C,Carbon Dioxide,1330,284.07
Dome C,Carbon Dioxide,1307,281.58
Dome C,Carbon Dioxide,1278,278.43
Dome C,Carbon Dioxide,1259,282.20
Dome C,Carbon Dioxide,1251,282.41
Dome C,Carbon Dioxide,1210,283.69
Dome C,Carbon Dioxide,1199,284.54
Dome C,Carbon Dioxide,1165,283.97
Dome C,Carbon Dioxide,1146,284.51
Dome C,Carbon Dioxide,1115,282.84
Dome C,Carbon Dioxide,1099,283.09
Dome C,Carbon Dioxide,1070,282.84
Dome C,Carbon Dioxide,1049,280.97
Dome C,Carbon Dioxide,1040,280.92
Dome C,Carbon Dioxide,1019,280.06
Dome C,Carbon Dioxide,1017,279.80
Dome C,Carbon Dioxide,982,278.74
Dome C,Carbon Dioxide,957,277.41
Dome C,Carbon Dioxide,914,280.11
Dome C,Carbon Dioxide,875,279.42
Dome C,Carbon Dioxide,822,278.62
Dome C,Carbon Dioxide,793,279.72
Dome C,Carbon Dioxide,762,279.29
Dome C,Carbon Dioxide,730,279.99
Dome C,Carbon Dioxide,701,277.10
Dome C,Carbon Dioxide,669,278.45
Dome C,Carbon Dioxide,637,279.59
Dome C,Carbon Dioxide,614,277.87
Dome C,Carbon Dioxide,582,276.20
Dome C,Carbon Dioxide,557,278.46
Dome C,Carbon Dioxide,551,276.56
Dome C,Carbon Dioxide,517,276.79
Dome C,Carbon Dioxide,488,277.11
Dome C,Carbon Dioxide,436,280.00
Dome C,Carbon Dioxide,406,279.13
Dome C,Carbon Dioxide,384,277.25
Dome C,Carbon Dioxide,357,277.80
Dome C,Carbon Dioxide,317,281.69
Dome C,Carbon Dioxide,295,280.91
Dome C,Carbon Dioxide,274,280.24
Dome C,Carbon Dioxide,266,278.31
Dome C,Carbon Dioxide,240,280.25
Dome C,Carbon Dioxide,174,277.56
Dome C,Carbon Dioxide,153,278.07
Dome C,Carbon Dioxide,136,278.10
Dome C,Carbon Dioxide,104,277.50
Dome C,Carbon Dioxide,56,277.40
Dome C,Carbon Dioxide,30,277.90
Dome C,Carbon Dioxide,1,276.70
Dome C,Carbon Dioxide,-50,278.00
Dome C,Carbon Dioxide,-144,276.90
Dome C,Carbon Dioxide,-285,276.70
Dome C,Carbon Dioxide,-316,276.70
Dome C,Carbon Dioxide,-465,277.60
Dome C,Carbon Dioxide,-577,277.90
Dome C,Carbon Dioxide,-679,273.90
Dome C,Carbon Dioxide,-759,278.90
Dome C,Carbon Dioxide,-852,275.30
Dome C,Carbon Dioxide,-955,274.70
Dome C,Carbon Dioxide,-999,276.30
Dome C,Carbon Dioxide,-1107,274.60
Dome C,Carbon Dioxide,-1306,276.30
Dome C,Carbon Dioxide,-1334,273.10
Dome C,Carbon Dioxide,-1482,274.00
Dome C,Carbon Dioxide,-1579,275.00
Dome C,Carbon Dioxide,-1695,273.40
Dome C,Carbon Dioxide,-1744,273.00
Dome C,Carbon Dioxide,-1857,271.50
Dome C,Carbon Dioxide,-1907,275.40
Dome C,Carbon Dioxide,-2019,274.90
Dome C,Carbon Dioxide,-2159,271.70
Dome C,Carbon Dioxide,-2256,271.60
Dome C,Carbon Dioxide,-2326,272.80
Dome C,Carbon Dioxide,-2393,271.50
Dome C,Carbon Dioxide,-2545,271.10
Dome C,Carbon Dioxide,-2643,269.10
Dome C,Carbon Dioxide,-2698,269.80
Dome C,Carbon Dioxide,-2823,271.50
Dome C,Carbon Dioxide,-2972,270.70
Dome C,Carbon Dioxide,-3032,269.30
Dome C,Carbon Dioxide,-3137,268.60
Dome C,Carbon Dioxide,-3269,269.80
Dome C,Carbon Dioxide,-3362,267.60
Dome C,Carbon Dioxide,-3408,265.30
Dome C,Carbon Dioxide,-3584,265.20
Dome C,Carbon Dioxide,-3632,267.60
Dome C,Carbon Dioxide,-3808,265.90
Dome C,Carbon Dioxide,-3903,265.50
Dome C,Carbon Dioxide,-3985,260.70
Dome C,Carbon Dioxide,-4050,266.70
Dome C,Carbon Dioxide,-4140,265.50
Dome C,Carbon Dioxide,-4352,263.20
Dome C,Carbon Dioxide,-4388,262.70
Dome C,Carbon Dioxide,-4452,261.20
Dome C,Carbon Dioxide,-4623,261.10
Dome C,Carbon Dioxide,-4733,259.40
Dome C,Carbon Dioxide,-4820,262.10
Dome C,Carbon Dioxide,-4931,262.90
Dome C,Carbon Dioxide,-5021,258.10
Dome C,Carbon Dioxide,-5089,257.60
Dome C,Carbon Dioxide,-5239,262.30
Dome C,Carbon Dioxide,-5325,263.00
Dome C,Carbon Dioxide,-5456,260.70
Dome C,Carbon Dioxide,-5548,258.40
Dome C,Carbon Dioxide,-5712,260.10
Dome C,Carbon Dioxide,-5770,260.40
Dome C,Carbon Dioxide,-5911,259.70
Dome C,Carbon Dioxide,-5977,259.20
Dome C,Carbon Dioxide,-6026,260.80
Dome C,Carbon Dioxide,-6167,259.60
Dome C,Carbon Dioxide,-6245,259.30
Dome C,Carbon Dioxide,-6402,258.30
Dome C,Carbon Dioxide,-6510,261.30
Dome C,Carbon Dioxide,-6597,260.70
Dome C,Carbon Dioxide,-6761,261.80
Dome C,Carbon Dioxide,-6832,259.00
Dome C,Carbon Dioxide,-6962,260.90
Dome C,Carbon Dioxide,-7043,260.40
Dome C,Carbon Dioxide,-7111,259.30
Dome C,Carbon Dioxide,-7194,262.00
Dome C,Carbon Dioxide,-7346,263.70
Dome C,Carbon Dioxide,-7412,263.80
Dome C,Carbon Dioxide,-7487,265.20
Dome C,Carbon Dioxide,-7569,260.60
Dome C,Carbon Dioxide,-7575,260.90
Dome C,Carbon Dioxide,-7606,263.00
Dome C,Carbon Dioxide,-7624,263.80
Dome C,Carbon Dioxide,-7952,264.40
Dome C,Carbon Dioxide,-8043,264.20
Dome C,Carbon Dioxide,-8185,264.00
Dome C,Carbon Dioxide,-8243,263.40
Dome C,Carbon Dioxide,-8350,265.70
Dome C,Carbon Dioxide,-8417,264.90
Dome C,Carbon Dioxide,-8556,267.50
Dome C,Carbon Dioxide,-8731,266.90
Dome C,Carbon Dioxide,-8852,266.00
Dome C,Carbon Dioxide,-8886,265.10
Dome C,Carbon Dioxide,-9005,267.60
Dome C,Carbon Dioxide,-9140,264.80
Dome C,Carbon Dioxide,-9212,264.80
Dome C,Carbon Dioxide,-9236,265.00
Dome C,Carbon Dioxide,-9251,265.30
Dome C,Carbon Dioxide,-9307,264.40
Dome C,Carbon Dioxide,-9367,264.10
Dome C,Carbon Dioxide,-9390,264.81
Dome C,Carbon Dioxide,-9434,264.84
Dome C,Carbon Dioxide,-9450,268.16
Dome C,Carbon Dioxide,-9468,264.48
Dome C,Carbon Dioxide,-9486,270.14
Dome C,Carbon Dioxide,-9504,268.87
Dome C,Carbon Dioxide,-9523,269.10
Dome C,Carbon Dioxide,-9541,267.17
Dome C,Carbon Dioxide,-9558,267.66
Dome C,Carbon Dioxide,-9574,269.51
Dome C,Carbon Dioxide,-9594,266.90
Dome C,Carbon Dioxide,-9610,262.74
Dome C,Carbon Dioxide,-9627,267.09
Dome C,Carbon Dioxide,-9643,260.70
Dome C,Carbon Dioxide,-9662,261.30
Dome C,Carbon Dioxide,-9679,266.22
Dome C,Carbon Dioxide,-9698,257.13
Dome C,Carbon Dioxide,-9715,247.55
Dome C,Carbon Dioxide,-9733,254.62
Dome C,Carbon Dioxide,-9752,253.99
Dome C,Carbon Dioxide,-9770,256.04
Dome C,Carbon Dioxide,-9791,255.89
Dome C,Carbon Dioxide,-9810,258.74
Dome C,Carbon Dioxide,-9831,258.25
Dome C,Carbon Dioxide,-9853,258.53
Dome C,Carbon Dioxide,-9871,257.17
Dome C,Carbon Dioxide,-9894,254.31
Dome C,Carbon Dioxide,-9914,253.63
Dome C,Carbon Dioxide,-9934,251.56
Dome C,Carbon Dioxide,-9955,255.90
Dome C,Carbon Dioxide,-9977,258.57
Dome C,Carbon Dioxide,-9999,248.92
Dome C,Carbon Dioxide,-10020,253.99
Dome C,Carbon Dioxide,-10041,255.39
Dome C,Carbon Dioxide,-10066,247.85
Dome C,Carbon Dioxide,-10088,248.41
Dome C,Carbon Dioxide,-10109,253.10
Dome C,Carbon Dioxide,-10130,251.03
Dome C,Carbon Dioxide,-10156,255.66
Dome C,Carbon Dioxide,-10175,253.02
Dome C,Carbon Dioxide,-10197,251.14
Dome C,Carbon Dioxide,-10219,251.42
Dome C,Carbon Dioxide,-10241,250.97
Dome C,Carbon Dioxide,-10262,249.65
Dome C,Carbon Dioxide,-10283,249.23
Dome C,Carbon Dioxide,-10307,248.95
Dome C,Carbon Dioxide,-10331,249.38
Dome C,Carbon Dioxide,-10352,248.92
Dome C,Carbon Dioxide,-10372,250.73
Dome C,Carbon Dioxide,-10394,246.97
Dome C,Carbon Dioxide,-10416,244.31
Dome C,Carbon Dioxide,-10439,243.00
Dome C,Carbon Dioxide,-10460,246.40
Dome C,Carbon Dioxide,-10482,247.67
Dome C,Carbon Dioxide,-10505,245.83
Dome C,Carbon Dioxide,-10526,246.18
Dome C,Carbon Dioxide,-10546,244.42
Dome C,Carbon Dioxide,-10572,246.74
Dome C,Carbon Dioxide,-10594,249.92
Dome C,Carbon Dioxide,-10615,244.27
Dome C,Carbon Dioxide,-10637,247.02
Dome C,Carbon Dioxide,-10658,248.09
Dome C,Carbon Dioxide,-10680,246.94
Dome C,Carbon Dioxide,-10704,243.95
Dome C,Carbon Dioxide,-10724,242.53
Dome C,Carbon Dioxide,-10748,244.24
Dome C,Carbon Dioxide,-10770,241.59
Dome C,Carbon Dioxide,-10790,247.30
Dome C,Carbon Dioxide,-10813,240.02
Dome C,Carbon Dioxide,-10836,241.50
Dome C,Carbon Dioxide,-10860,242.23
Dome C,Carbon Dioxide,-10881,242.15
Dome C,Carbon Dioxide,-10903,239.35
Dome C,Carbon Dioxide,-10924,241.24
Dome C,Carbon Dioxide,-10944,239.44
Dome C,Carbon Dioxide,-10968,238.79
Dome C,Carbon Dioxide,-10990,238.18
Dome C,Carbon Dioxide,-11010,240.71
Dome C,Carbon Dioxide,-11031,237.15
Dome C,Carbon Dioxide,-11052,239.42
Dome C,Carbon Dioxide,-11072,234.68
Dome C,Carbon Dioxide,-11094,238.86
Dome C,Carbon Dioxide,-11117,237.91
Dome C,Carbon Dioxide,-11139,241.56
Dome C,Carbon Dioxide,-11179,234.82
Dome C,Carbon Dioxide,-11223,236.91
Dome C,Carbon Dioxide,-11267,239.41
Dome C,Carbon Dioxide,-11317,240.42
Dome C,Carbon Dioxide,-11355,236.86
Dome C,Carbon Dioxide,-11469,237.83
Dome C,Carbon Dioxide,-11537,240.25
Dome C,Carbon Dioxide,-11582,235.83
Dome C,Carbon Dioxide,-11651,243.86
Dome C,Carbon Dioxide,-11696,238.55
Dome C,Carbon Dioxide,-11763,241.59
Dome C,Carbon Dioxide,-11809,241.11
Dome C,Carbon Dioxide,-11878,239.08
Dome C,Carbon Dioxide,-11922,237.95
Dome C,Carbon Dioxide,-11991,240.57
Dome C,Carbon Dioxide,-12052,235.92
Dome C,Carbon Dioxide,-12073,237.87
Dome C,Carbon Dioxide,-12111,241.27
Dome C,Carbon Dioxide,-12135,232.88
Dome C,Carbon Dioxide,-12171,236.40
Dome C,Carbon Dioxide,-12207,239.24
Dome C,Carbon Dioxide,-12230,239.36
Dome C,Carbon Dioxide,-12256,238.36
Dome C,Carbon Dioxide,-12288,236.60
Dome C,Carbon Dioxide,-12324,240.21
Dome C,Carbon Dioxide,-12349,239.04
Dome C,Carbon Dioxide,-12359,235.80
Dome C,Carbon Dioxide,-12394,242.08
Dome C,Carbon Dioxide,-12405,238.39
Dome C,Carbon Dioxide,-12425,240.33
Dome C,Carbon Dioxide,-12461,242.55
Dome C,Carbon Dioxide,-12473,242.60
Dome C,Carbon Dioxide,-12494,240.95
Dome C,Carbon Dioxide,-12514,238.61
Dome C,Carbon Dioxide,-12548,242.06
Dome C,Carbon Dioxide,-12571,241.14
Dome C,Carbon Dioxide,-12582,243.17
Dome C,Carbon Dioxide,-12592,235.83
Dome C,Carbon Dioxide,-12603,241.73
Dome C,Carbon Dioxide,-12614,239.86
Dome C,Carbon Dioxide,-12626,239.77
Dome C,Carbon Dioxide,-12637,237.97
Dome C,Carbon Dioxide,-12646,235.31
Dome C,Carbon Dioxide,-12657,237.59
Dome C,Carbon Dioxide,-12670,237.97
Dome C,Carbon Dioxide,-12680,240.10
Dome C,Carbon Dioxide,-12696,238.12
Dome C,Carbon Dioxide,-12703,234.62
Dome C,Carbon Dioxide,-12715,233.42
Dome C,Carbon Dioxide,-12726,234.34
Dome C,Carbon Dioxide,-12737,237.49
Dome C,Carbon Dioxide,-12747,228.91
Dome C,Carbon Dioxide,-12757,228.18
Dome C,Carbon Dioxide,-12769,230.53
Dome C,Carbon Dioxide,-12781,234.54
Dome C,Carbon Dioxide,-12794,231.48
Dome C,Carbon Dioxide,-12809,227.90
Dome C,Carbon Dioxide,-12814,224.64
Dome C,Carbon Dioxide,-12827,227.39
Dome C,Carbon Dioxide,-12838,227.79
Dome C,Carbon Dioxide,-12850,228.50
Dome C,Carbon Dioxide,-12861,227.58
Dome C,Carbon Dioxide,-12873,226.51
Dome C,Carbon Dioxide,-12885,228.40
Dome C,Carbon Dioxide,-12895,227.87
Dome C,Carbon Dioxide,-12908,233.17
Dome C,Carbon Dioxide,-12920,232.22
Dome C,Carbon Dioxide,-12931,227.85
Dome C,Carbon Dioxide,-12943,230.63
Dome C,Carbon Dioxide,-12955,228.72
Dome C,Carbon Dioxide,-12966,228.36
Dome C,Carbon Dioxide,-12980,228.47
Dome C,Carbon Dioxide,-13004,228.89
Dome C,Carbon Dioxide,-13027,229.79
Dome C,Carbon Dioxide,-13038,227.65
Dome C,Carbon Dioxide,-13062,228.37
Dome C,Carbon Dioxide,-13085,225.38
Dome C,Carbon Dioxide,-13123,228.99
Dome C,Carbon Dioxide,-13146,234.47
Dome C,Carbon Dioxide,-13184,229.67
Dome C,Carbon Dioxide,-13207,228.81
Dome C,Carbon Dioxide,-13232,227.84
Dome C,Carbon Dioxide,-13269,230.18
Dome C,Carbon Dioxide,-13294,228.27
Dome C,Carbon Dioxide,-13331,225.77
Dome C,Carbon Dioxide,-13371,227.64
Dome C,Carbon Dioxide,-13396,228.92
Dome C,Carbon Dioxide,-13433,225.39
Dome C,Carbon Dioxide,-13461,224.74
Dome C,Carbon Dioxide,-13513,223.27
Dome C,Carbon Dioxide,-13597,223.53
Dome C,Carbon Dioxide,-13700,222.76
Dome C,Carbon Dioxide,-13755,222.16
Dome C,Carbon Dioxide,-13818,224.86
Dome C,Carbon Dioxide,-13895,222.36
Dome C,Carbon Dioxide,-13971,223.51
Dome C,Carbon Dioxide,-13987,223.77
Dome C,Carbon Dioxide,-14046,223.72
Dome C,Carbon Dioxide,-14049,224.41
Dome C,Carbon Dioxide,-14065,222.39
Dome C,Carbon Dioxide,-14084,224.48
Dome C,Carbon Dioxide,-14133,224.24
Dome C,Carbon Dioxide,-14165,222.41
Dome C,Carbon Dioxide,-14202,224.86
Dome C,Carbon Dioxide,-14217,226.19
Dome C,Carbon Dioxide,-14238,221.49
Dome C,Carbon Dioxide,-14259,227.32
Dome C,Carbon Dioxide,-14273,223.24
Dome C,Carbon Dioxide,-14291,220.49
Dome C,Carbon Dioxide,-14311,218.56
Dome C,Carbon Dioxide,-14329,214.22
Dome C,Carbon Dioxide,-14347,212.84
Dome C,Carbon Dioxide,-14368,214.60
Dome C,Carbon Dioxide,-14388,212.43
Dome C,Carbon Dioxide,-14405,214.83
Dome C,Carbon Dioxide,-14425,211.21
Dome C,Carbon Dioxide,-14442,209.51
Dome C,Carbon Dioxide,-14461,212.95
Dome C,Carbon Dioxide,-14482,211.79
Dome C,Carbon Dioxide,-14509,217.19
Dome C,Carbon Dioxide,-14523,213.94
Dome C,Carbon Dioxide,-14560,207.95
Dome C,Carbon Dioxide,-14604,208.65
Dome C,Carbon Dioxide,-14641,208.46
Dome C,Carbon Dioxide,-14706,213.15
Dome C,Carbon Dioxide,-14784,210.25
Dome C,Carbon Dioxide,-14848,205.53
Dome C,Carbon Dioxide,-14920,205.19
Dome C,Carbon Dioxide,-14979,202.93
Dome C,Carbon Dioxide,-15045,204.32
Dome C,Carbon Dioxide,-15142,202.10
Dome C,Carbon Dioxide,-15214,198.63
Dome C,Carbon Dioxide,-15287,198.29
Dome C,Carbon Dioxide,-15338,195.88
Dome C,Carbon Dioxide,-15362,194.65
Dome C,Carbon Dioxide,-15411,190.50
Dome C,Carbon Dioxide,-15436,193.02
Dome C,Carbon Dioxide,-15461,191.89
Dome C,Carbon Dioxide,-15485,190.76
Dome C,Carbon Dioxide,-15511,193.00
Dome C,Carbon Dioxide,-15536,191.48
Dome C,Carbon Dioxide,-15561,191.59
Dome C,Carbon Dioxide,-15585,192.37
Dome C,Carbon Dioxide,-15612,192.62
Dome C,Carbon Dioxide,-15637,196.96
Dome C,Carbon Dioxide,-15662,195.79
Dome C,Carbon Dioxide,-15688,193.21
Dome C,Carbon Dioxide,-15716,194.38
Dome C,Carbon Dioxide,-15742,191.52
Dome C,Carbon Dioxide,-15768,189.52
Dome C,Carbon Dioxide,-15794,190.41
Dome C,Carbon Dioxide,-15820,191.70
Dome C,Carbon Dioxide,-15848,187.25
Dome C,Carbon Dioxide,-15876,191.21
Dome C,Carbon Dioxide,-15905,189.52
Dome C,Carbon Dioxide,-15931,190.26
Dome C,Carbon Dioxide,-15958,191.72
Dome C,Carbon Dioxide,-15986,188.54
Dome C,Carbon Dioxide,-16016,188.66
Dome C,Carbon Dioxide,-16043,188.96
Dome C,Carbon Dioxide,-16075,187.79
Dome C,Carbon Dioxide,-16101,187.73
Dome C,Carbon Dioxide,-16132,188.64
Dome C,Carbon Dioxide,-16161,188.59
Dome C,Carbon Dioxide,-16190,184.88
Dome C,Carbon Dioxide,-16224,189.01
Dome C,Carbon Dioxide,-16252,185.65
Dome C,Carbon Dioxide,-16283,188.88
Dome C,Carbon Dioxide,-16315,188.52
Dome C,Carbon Dioxide,-16346,189.03
Dome C,Carbon Dioxide,-16375,187.12
Dome C,Carbon Dioxide,-16411,188.73
Dome C,Carbon Dioxide,-16442,188.21
Dome C,Carbon Dioxide,-16473,188.47
Dome C,Carbon Dioxide,-16508,187.45
Dome C,Carbon Dioxide,-16537,187.09
Dome C,Carbon Dioxide,-16570,187.67
Dome C,Carbon Dioxide,-16633,188.57
Dome C,Carbon Dioxide,-16728,193.90
Dome C,Carbon Dioxide,-16798,191.27
Dome C,Carbon Dioxide,-16854,192.97
Dome C,Carbon Dioxide,-16886,188.44
Dome C,Carbon Dioxide,-16917,188.50
Dome C,Carbon Dioxide,-17044,192.71
Dome C,Carbon Dioxide,-17203,191.09
Dome C,Carbon Dioxide,-17333,191.58
Dome C,Carbon Dioxide,-17493,191.52
Dome C,Carbon Dioxide,-17619,188.95
Dome C,Carbon Dioxide,-17680,191.42
